_id,cleaned_job_title
ecdd5d45e02cf670,cnc programmer
b23d1b297bd70249,cnc programmer
b36d704818f28e86,cnc programmer department lead
45e869dd75571072,cnc programmer
c541c737eac76af6,cnc programmer
23eab51178f57218,cnc programmer
ec2327dd4e05af6a,cnc programmer
af06ec08125fa4c2,cnc programmer
39253733e5e3e3a6,cnc programmer
dcdf98594f82f147,cnc programmer
8edc7010f978288f,cnc programmer set
6d76b4e4a4069ad4,cnc specialist cnc programmer
0b13dd710c1abb9a,cnc programmer
bc7da228d619fd4f,cnc programmer
bf5062decce48f22,cnc programmer
cb5b320a5e622101,cnc programmer
a0a2d6f55d7e26df,cnc programmer operator
961467963102e357,cnc programmer
ec5ee2e58552c1f1,cnc programmer
101262252e860d99,cnc programming engineer
b8d6a0ac56f10651,cnc programmer
cb359b12ffaab103,cnc programmer
bc1175729e4aa414,cnc machining programmer
9476e928539d2f5f,cnc programmer
865dfdd2bfea5d64,cnc programmer operator
edfad47f7bf88179,cnc programmer
321079a88fc6a6e6,cnc programmer
694dd883cecace73,cnc operator programmer
54d12f73a7543b8f,cnc toolmaker programmer
d5544402d9d721fd,cnc programmer
d57146c95b4e834c,cnc programmer milling mastercam knowledge
fd4a852ff238157c,cnc programmer
16a45268b27bb384,cnc mill setup programmer
b7880b2be9df8051,cnc programmer
f3417227b10403ed,engineer cnc programmer
e413a7aee38be6d8,cnc programmer cabinet maker
43489bb5a2b3b5f8,cnc programmer
3182b861623a2712,cnc programer
eb65bd1c6e4bf2f0,cnc programmer
caab33374c7d4d3c,cnc programmer
7168451b66524e55,cnc programmer
b7448d91e1b1b741,cnc programmer
d14e2d6af2e9b174,cnc turning programmer
ebc258beba1d7758,esprit cnc programmer
851357896e726740,cnc programmer
bf0f1ce2ed0f2239,cnc programmer
019bc95256541362,cnc programmer axis
9d68b949b70f007c,manufacturing supervisor cnc programmer
31f79edf1b5b03da,cnc programmer operator
c7bbda8e6ee9d8fd,cnc programmer
f3c6cb0899cb8482,cnc programmer
af2970b4d48925de,cnc lathe programmer
9fd811b990e62fd7,cnc master cam programmer
ea8f93720a9a4cca,cnc master cam programmer
b346a8a44ea09a1a,cnc programmer
b8a378ccb3c9c7f5,cnc programmer
70a16960b2eb078a,cnc programmer operator
10ac68640f81479a,cnc programmer operator
8c2537a10da7dc6c,cnc programmer
ff35aa00682bf2b5,cnc programmer
53461702080598b5,cnc programmer operator
d93c63936f6f874d,cnc programmer
1871e012bcf7e031,cnc standup programmer
b77a90d28af5c4bf,cnc lathe programmer
eeba46bd4e4eb9f9,advanced cnc programmer
4123dda825ccdb0d,cnc programmer operator
848c43c222f3ef66,cnc programmer
f115ec2136825353,cnc programmer
990a1177894b9c66,cnc programmer operator
4669b369cccc8515,cnc programmer operator
05554600fe4af42d,advanced cnc programmer
3bfb661c4d4802c5,cnc swiss programmer
18cb6f000ee9c26e,cnc programmer
6192c442424f31b6,programmer cnc
6b14b4480ec02c87,cnc laser programmer
6fa736c1d655d7c6,cnc mill programmer
1cfd99cd2081e04b,cnc programmer
372fe6ea92fd6826,cnc programmer
6446316aa1ba291b,cnc programmer
9495685c8cf9e98d,cnc programmer operator
0ce25e6c2e1b6041,cnc operator programmer
2b015e4dcfd0f086,cnc programmer
e07cf14551f2d8f5,cnc programmer
a942f0fdc21e084d,cnc programmer
52ac83fe0a8003a1,cnc cam programmer
549c69b5a4306223,d cnc programmer
9ad3c08937fc5569,cnc programmer operator
9a674e578ef08de9,cnc programmer
583f9351c82e175a,cnc programmer
633b2440b6627c07,cnc programmer
2ea9150e3c51b7c7,cnc machinst programmer
44075f8408cbf53f,cnc programmer
def12e8824ab5287,cnc programmer
cfd856e0ee055fba,cnc programmer milling routers lasers
d45a23e4df8e6e64,cnc programmer
7fab025517bdeea8,cnc programmer
680d84b79665d32b,cnc programmer
c2bb16fdc61312ad,cnc programmer
b148b8270d2f71f4,cnc programmer
053effc7b1541e00,cnc programmer
c1c0b01b7395b564,cnc programmer fixtures
6d70067dd8365cf6,cnc programmer
458ef3d3634b5c3f,lead cnc programmer
ff112b73b5cd66c2,cnc mastercam programmer
41449272c372c029,cnc programmer foreman
30153d3ad263058d,cnc programmer operator
80471173eaa317ea,cnc machine mastercam programmer
62959c3e9bbf3638,cnc programmer
5ea10b21e883cba1,cnc programmer
0e4faa872523f6e6,cnc programming engineer
a2b9cc93e72bfd7c,cnc programmer
9792edb6829fcb94,experiences cnc computer programmer
63add69232687788,cnc programmer operator
abdb091afa34809e,programmer tech cnc programmer
86ad4929d56fbce8,cnc programmer
08c10790ef23bf62,cnc programmer engineer
34630637a47f828e,cnc programmer
b5bd429aa432f9cf,machininst cnc programmer
82b14588698917da,cnc programmer
f3053699f8909b66,cnc programmer operator
827f3bd312753e97,star cnc programmer
9072c29b1b930503,cnc programmer
55f64f2876e2ef70,cnc programmer
61768740a359a315,swiss cnc programmer setup
692c67b4e0284cda,cnc programmer
c4f1f02756703f8f,cnc programmer set
04cc2090941dfc9c,cnc programmer
69ea83d5b85b6de1,cnc programmer
4c68318f911f1f32,cnc programmer
6df557c75bd51b83,cnc programmer
234cf2fbc03b1349,cnc computer programmer
de09ea09d2507696,cnc programmer assistant
b1a67bfb1e484a90,cnc programmer
144eceb5bba46f34,cnc programmer
87a13167bdf218e6,cnc programmer
ec1b0036995f3ec5,cnc programmer
4c8b037ad775b65e,cnc programmer operator
1e3efa5efc9255c6,cnc programmer operator
81d99a710685932b,cnc programmer operator
62ae3c4aa3ca7526,cnc programmer
3929e552fc81e2db,cnc axis programmer
73f3ee989b21e2e7,cnc programmer
4cb3bcecec28eaf8,cnc programmer
62006e7c25c39766,cnc programmer
231b155bf3ce86af,cnc programmer
54e4a4ff35b950a2,journeyman cnc programmer
bf02ff13af91d00b,cnc programmer
9ef5d742934f48d2,cnc programmer
3bc9ed6b70028a0a,cnc programmer
6016785ca767387f,cnc lathe set programmer
7bd56dbaa9bb29ec,cnc programmer
10fac0edd89f1f45,cnc programmer
3a6759dd006196d9,cnc programmer
47850049469da422,cnc programmer
da287611e56a9913,cnc programmer machining
f45ca93314490c7d,cnc programmer
315eebfd499b938d,cnc programmer
cf4bee9d7139b8b9,manufacturing engineer cnc programmer
3fcf71c787e3ed70,cnc operator programmer
28617c6ec466e813,cnc programmer operator
b3b2566a1ccf3c33,cnc programmer
3e92186abc2c9fa2,cnc programmer
5bebc28414ed2e0a,cnc programmer
ab37eb9b3e3de758,cnc programmer
3dac0b0245fefa75,cnc programmer
7b7c160faa9c462c,cnc edgecam programmer
5fdf95f0d9154dbf,cnc programmer
ede464f1f867e369,cnc setup programmer
795c5d073ff72333,cnc mastercam programmer
d33839a8e1d57e84,cnc programmer operator
094383117c5b550d,cnc programmer
7c6a8650636da94b,cnc programmer
bdb1e772d5302466,cnc programmer
735a872078586548,cnc programmer operator
44d36533e21ffaaa,cnc programmer
a5751d0183f7c222,cnc programmer
97aab9a667efaa6d,cnc programmer
50cced0792280630,cnc programmer
9a051fbd3e8c0c08,cnc programmer
3352eb68a5aab181,cnc programmer
0d078e624d254371,cnc programmer set
