_id,cleaned_job_title
1436b002ad099f5f,law clerk
6748afd588b52e60,accounting clerk
56e08ef7154eaff0,accounting clerk
1f7b7c76758d0d2e,data clerk
4766cff07ac9ddca,shipping receiving clerk
1bb23fbd412edbff,data processing clerk
4f6ccf9090c2b6d8,typist clerk
633f945385687a19,law clerk
9e3409829e5b01bc,shipping receiving clerk
d2590839735823f3,aircraft records clerk
7b9334612bb789b2,data entry clerk
39cf98e691b4abf2,accounting clerk
316918035c4d5657,accounting clerk
54516c04924eb514,seasonal data clerk
5f19bfc9b90d405b,shipping receiving clerk
f5fd8fbd292d2e50,csp purchasing clerk
d133c643b86e34be,shipping clerk
74fbd66df8bb6f03,shipping receiving clerk
6d35bbfd6d2eb092,shipping receiving clerk
b5ebd68be64aca98,statistical clerk
5778863ca9cb26ad,data entry clerk
6fdf452f7f8071a0,purchasing clerk
2db7cb6e5f74015f,law clerk patent agent
7ad1ea1af6eba3bf,foreperson
a216d4d798a3ab4a,data entry clerk
fd8e5435cf867663,clerk typist allegheny cao
68ff59e71e31e434,booking clerk
c8aa639d69767dbe,cash application clerk
a6446bfd7c1b08d3,clerk shipping receiving
a28de8f609b54d2d,accounting clerk
e59ffc091d0fdf4d,export shipping clerk
9aee247d3f6708b1,inventory clerk
959b0f7c6acf15f7,shipping receiving clerk
6debbf07fb602824,claims clerk
69a7a085625193fc,shipping receiving clerk
67aa8598ca01656f,claims clerk
d99af20a151af8b2,clerk promo entry
6466e520bcfa251d,data entry credits clerk
ee8e776fb82b4537,cash applications clerk
d58009f073fbb477,billing clerk
d8d63c0b09c086cb,shipping receiving clerk
6fe4255b3690e391,shipping receiving clerk
0704128b03433000,receiving clerk
68aef644bca3e752,temporary purchasing clerk
f008e6dbc9cd1299,supply clerk
27aef46b71e98906,data entry clerk
e88d70b5c4bf68e3,shipping receiving clerk
99aa892a74ef9e7b,upfront review clerk
dccb779f2b594b48,night audit clerk
bc9cc25c01ad5f1d,buyer clerk
060023bb0b4d64c2,production clerk st
695ae7801eb66346,document control clerk
0b8e9b443599315e,operations support clerk
9ba3205774c8142b,deli clerk
bf771e8fd9847af1,haccp clerk
c7c803543c66d05e,delivery clerk
3ab2f840c17a3e6a,unit clerk
c18703097e658e1d,cashier
ab959660d9f4f1b3,billing clerk
3d2a7557aae9087e,shipping receiving clerk
426b9fdc4318cf6a,credentialing clerk
248707c686e75074,cashier
35f1fe08fc853150,storekeeper
3d44f9d8155e7fed,special assignment clerk
a7a6b06aca88d7c8,data entry clerk
16d085aa2b567c98,laboratory clerk
17d644a92e1ec466,shipping receiving clerk
d287e03d5c35f137,shipping clerk
800f88d0a6b1ab9d,billing clerk
99e0c6afc9f44734,bursar
38a9159efd8c9538,upfront review clerk
5c9d7ba065593f04,floral clerk
cad72b663be848cc,floral clerk
1f477b0002956e1a,cashier
2b356243ff246be6,shipping clerk
3e709255b8f84dc4,general clerk
36b6feec0e8c08d5,billing office clerk
c2e992c1623957cf,returns desk clerk associate kent
270b4b6a19a0a947,cashier
7a06377ea254139b,night audit clerk
538134967e102062,vendor clerk
3a5343a369e19ea3,advanced office clerk
530c49d8057258a6,receiving clerk
7a319c364fe7dfe0,gift shop sales clerk
b6fc2a08b90073f0,temporary bookkeeper
0960b68bbee85877,seasonal data entry clerk
1de19bd21d898b3a,credentialing clerk
bbfa7c298d163c90,production clerk
3769743ac8baca1d,clerk shipping receiving inventory
d575d1dc28b09458,document control clerk
f3598b71b11db275,purchasing clerk
9b268fc7baa08de0,cashier
219f3ea034277200,produce clerk
09994437e4d9fbf3,receiving clerk
e455898ad5834a2a,cashier
bc0fe07343a7fe87,gco docketing clerk
26a1eb3adf6077ca,receiving clerk
9e7828bff5206040,cashier
79b89e47020220e4,clerk settlement agreement clerk
f4aea6aa3defdd3e,clerk typist
0b24843d8df28346,receiving clerk
ec835014a540eb2f,purchasing clerk
406eb7afd90438a6,eligibility clerk
5d889e73def171b2,clerk retail
ff78ea638ced6619,host cashier
7bb18d006f5f3ffe,night audit clerk
311ee3d33d2afdbb,shipping receiving clerk
51281df8badde3f0,billing inventory clerk
111293ff2e29a5e9,batching clerk
44c3f53966a5fce6,delicatessen clerk
c3a1490e58ebc495,kitting clerk
3632be829a872a86,scanning clerk
8ff9bfd6670ce459,gift shop sales clerk
d022ef63fe696279,document conversion clerk
25d4579c2f60ff52,clerk typist
decf1a9bdfea3c7e,receiving clerk
f0e8d0c23c8bd6a9,purchasing clerk
2d686f4461e8daa5,administrative clerk
fb1f5323ee96bd5b,dairy lead clerk
9116480fe1af25b7,night recieving clerk
975175e499d19be6,produce clerk
17d52aec82023435,label room clerk
f219391166c42ea4,file clerk
1f49b827b13ea116,deli clerk
b3ba40caedfe3924,storeroom clerk purchasing
6228f716346e403e,night audit clerk
2d70e1c0131f7e84,cashier
cc9e6f931dcfbcad,accessioning clerk
6eb889029b3a7275,qm operations clerk
40d6f8cdd21bb146,grocery buyer
5ebea44bddc73163,accounting file clerk
ef887b8fd7d452c2,receiving clerk
380c1584b228a3b0,grocery night crew clerk
ef456e481a1c798f,file clerk
e3ba7f28ce29bf1f,receiving clerk
f2de4e2eaf13a374,shipping receiving clerk
1d4899b865693ed3,avis fleet clerk
fb0a431353df34f6,buyer clerk
1af3f38dde98ff3f,court clerk
cf0616970aad02c4,reservations clerk
8ff22257ef36fd04,general storeroom clerk
a3f768b343f12e8f,storeroom receiving clerk storekeeper
27d260b3d4230dd6,shipping clerk
4a702cbd4ab23e5e,ward clerk na
3de7b3258e20ddfd,general clerk
799deb3edc04b4e5,order entry clerk
7363e4638fbf15bd,upfront review clerk
4dad2996dd7bf88f,housewares lead clerk
ca26e52c2a113dd4,general clerk
f0425a77b1b00241,data entry clerk
b82b7f0fdacabdf7,document control clerk
d6a98ed019daa6de,seasonal inventory clerk
60799ca3cc0998e2,receiving clerk
8bf0477c6ba45a1e,document control clerk
34f723b2b383a740,deli clerk
ee6ab0725beeb848,gift shop sales clerk
724a3f113d8e9b87,shipping receiving clerk
d2e3def042911c87,receiving clerk
0753e3475eafe8cb,data entry clerk
9fbfab07dcad6b55,grocery night crew clerk
8984de5e2dad3ad3,order entry clerk
0b50803e5fad7f6a,shipping receiving inventory clerk
cc659a0ccd26c5b8,collections clerk
5a482d270c8249d3,data entry clerk
8df6ff39a159114d,general clerk
e034a3bbc49e7b8c,wic clerk
2e2d4bf1f56615d6,billing clerk
cbeec2ebbb014557,special assignment clerk
d01632a447ec4508,bakery head clerk
5ba2c93efad258c8,fleet clerk
b070ad000b45ad03,cashier
2a67218a568b81fa,document control clerk
02d5be3d562bf912,night crew foreman head clerk
177156d18b3814b9,grocery head clerk d ks
9dbe9169dee8a0e7,inventory clerk
14fa3f235131b98a,billing clerk
8414300027542b11,buyer clerk
d038a447b95ea244,shipping receiving clerk
9b6c31f46b94472e,cashier
480a3740c32b4cd1,cashier
0b1741344bf03266,retain disposal clerk
7d9ca6271a6c2fc1,unit clerk
be9c6e405970a8ec,night crew foreman head clerk
97e62e28284a847c,pharmacy clerk fast paced environment
8643327c78530e9b,shipping receiving clerk
c31c8d881c14d082,administrative clerk
c66d5709522ab4db,central supply clerk
c229971886dd59b0,records clerk
7f3079638cd701d9,court clerk
ca51360624856d6d,purchasing clerk
c9bf0f7fe4a95ac0,technology clerk
d929d10fbf79b6fc,billing clerk
b572ac0605609a10,clerk typist
5e2c918b86a85439,records clerk level
c3a780d90ab34a94,office clerk
34c1ae2f800a6115,elementary clerk
4da9251e271f898c,health information clerk
ed94367e650abcce,batching coding clerk
9d496c34293b6c83,secretary unit clerk
728f404292954e82,title clerk
922117397769fcc2,clerk
75e39e68581c26f8,payroll accounting clerk
20fdda71aa660a98,inventory clerk
f5a5e04a403c8324,field clerk
89989eb97471f646,reporting clerk
d9894aaac2844000,court bailiff
26ed12ce5ac479d6,payroll clerk
611c704e2cf86e36,registration clerk
2369bf5b38afcbc8,accounting clerk
31b92d27b303501c,unit clerk
8d96661cbd732c79,general clerk
9c7e44f835169525,office clerk
d88439ec0e9420d3,clerk legal paraprofessional
6cef1ffecd429a7f,bursar
3432d3fc0064573f,school data clerk
9f533e54f0ead0c3,central supply clerk ft
c3e173187bf58b86,clerk typist warren state hospital
13cd81778536dee8,school clerk assistant
7d66fc48bc7581c2,school clerk assistant
2e32a3dee582ad70,amberwood court
25f1ffaf1fc04d7d,shipping receiving clerk
4d5f4d9e93d358ce,extension clerk
af1c527389453baf,file clerk
76e484193fe9c147,ingredient clerk
062bf631466434d2,inventory clerk
c96fe12e3e268e71,purchasing clerk intermediate
db1d65aed07e9a31,file clerk
72532320ef2bb15e,court clerk
0acd992eab63307c,stenographer
14ad176e6c13647e,school admin clerk
192cd626b705f098,accounting clerk
cd8c02fb437e2a25,supervising clerk
95f0e1fda7963d9f,overnight data entry clerk
54a8f37206022d5d,civil clerk
68108550ca15bdd2,vault teller
3c6f5c41ce4853be,court clerk probate
c99676e3f1366720,attendance clerk
3e9719463157c3d2,court clerk
eb2742fb137bb1cb,payroll clerk
c9f5db6527a0790c,production clerk
92edcbf5b431db45,shipping receiving clerk
60d6eb64d9833bfd,clerk
8850b603cc83cc74,accounting clerk
bc8bf81efffe14c0,warehouse clerk delivery administrator
a1610f095531f7fc,judicial law clerk
e90a6b05c67fb70b,automotive warranty title clerk
3a3496a03580741f,teller
eaf9c8e571cbed96,secretary unit clerk
49a36d3e1a6aa52d,payroll accounting clerk
3c677d02145bcefb,bursar
3f07c8a184f5e6de,accounting clerk
50c9e067ee031913,attendence clerk
01c667f4dee71617,clerk
30c19d93ca9e8408,accounting clerk
943325f41212aeee,judicial clerk
14ec6ee359307dff,claims clerk
a7f1be6bffd95616,technology clerk
23b4d0f3a3b0a696,bilingual substitute clerk
133d3e3beb89bf20,mail room clerk
a637331ba140dc26,database clerk
ff1d122cb94e60ff,substitute clerk
22eb36493304c202,insurance database clerk
6d9a23d13387bb25,insurance database clerk
79e6759a1b427f46,contracts clerk
c77a9724d1ec12fb,document control clerk
4a24477a7777b77d,school clerk fy
79ae242155db3bef,attendance office clerk
101a6eafeccd9da3,patent law clerk
