_id,cleaned_job_title
9d7bf5eaca8c9b98,manager operations management
4fe6fdeea02e9830,manager infrastructure operations
c9cb33b944cbb0b9,datacenter operations manager
b08866620ba646d4,manager technology operations
6f603e47c6091f87,manager operations
2b4dd4a77a3957af,operations manager
fff9f5b4eb1112c2,manager platform operations
83b3bd761bbe56f7,operations manager
b589083ebfb71e43,manager digital operations
b7bf76e8700fbee4,hardware operations manager
c3e38c5f14427186,truesight operations manager
567c1a90b8d2f389,operations manager
d9c7bad0d064a171,operations manager
3f1a3efc845b7ff7,cloud operations manager
ba8f099dcd5bf2d9,training operations manager
5685f37dad79d51f,identity operations manager
0d9470e3cb6e02c3,network operations manager
c7b7af69b22ef32d,identity operations manager
69d941d50de6acca,network operations manager
097f292d068d0857,manager network operations
c97ed87513997a99,operations center manager
0878a395ccc207e0,operations manager
f64fc2da34480fc5,operations manager
73101b7a0713be9b,manager edge operations
f6bee243987a7558,included operations manager
f561d27dddeba18d,operations content manager
1e2e84357bd7426f,security operations manager
cb6f9fa07422ca64,operations manager
586e0dd1f67d0ab1,manager digital operations
4d9922813c2aeeb4,operations manager
c40c7b62676a657e,operation manager
f3e65eeec4e58172,operations analysis manager
177e3fa0cb1d5343,operations manager
c8f6c5026c4385d4,operations data manager
2c7ed5f744df3373,manager digital operations
2320b49dc621249e,engine operations manager
98ee976869348696,noc operations manager
bc11cd802acc80a2,drain operations manager
17a7df38b273b226,manager claims operations
1d44f828f6c76cd0,telecom operations manager
8d2ceb6f98a6a588,operations process manager
e845424d1bd982c6,operations manager
ecf9a2d399ca549b,dc operations manager
f882a6452e27a990,manager automotive strategy operations
03661fcf0dd356c1,operations manager
6e92a4dd394c3342,mccc operations manager
cd714bc4de4c6bec,security operations manager
a6d5d262b969bdef,client operations manager
5747987c10756660,manager technology operations
61fbe4ff1d401546,hardware operations manager
0e218b810ecaefc5,business operations manager
c91dc10c13039461,manager operations management
32ac8a4fdbf4742e,laboratory operations manager
f78db465e4fe71d4,operations manager onboarding
9c64e1154ee4dbc6,computer operations manager
57ae3016794cddfd,operations manager
0be6303ba356231d,security operations manager
9ff7996496b6a54f,manufacturing operations manager
2830a4cbc02d095c,operations manager
400872d6880f19b5,laboratory operations manager
b929301945f0ac03,dc operations manager
ebb32513d945b55a,logistics operations manager machine deployments
7e7322b8c3c6a667,manager operations maintenance
c32095aa6412f59b,section manager operations
3bc1ea7ab538ada6,manager analytical operations
08564b4f519d98fb,operations delivery manager
88c4dbe07c84aded,manager operations
4b7e2559577ced60,ind operations manager
36a9578685a5907b,manager business operations
145b0d7c82012d8c,operations manager x
c4b18301218fb2a5,operations manager
537de2700497f2e9,water operations manager
4ea2c2991fd027ff,nursing operations manager
8433f772877cc488,associate manager facilities operations
4af5c3cc902b664d,facility operations manager
0d498276e1e0d75a,manager operations
8d76de159f43f9e5,business operations manager
980f050e4a5d00e6,operations manager
54a23c58f277f4cb,operations manager
3dbd3da4e5f9989e,operations manager
b1a97acba4dab180,operations insight manager
8bb614c25e1af410,site operations manager
06477fcae55d3207,operations manager
73756a784fa5e873,forestry operations manager
f4ce4d66685ccd2c,network operations manager
a7d1b5628a47ac6a,strategy operations manager
c5c7bc7b501133dd,operations manager
ef2289a141d77f53,operations manager
543e24ab224600d3,strategy operations manager
6478ace03313b555,operations manager
53c1839faf5f313e,production operations manager
93d0f815e08ee194,retail operations manager
8c55851f33a89ddf,operations manager
550ce0eea3f658de,operation manager
12d2fc2e1360da3b,scientific operations manager
f8a46e58f5d69bde,manager facilities operations
c3874ff7edee7e42,warehouse operations manager
1dcc7dbb23d96626,operations manager
9a1f755894592cb8,business operations manager
a71f5182600a3c40,operations manager
7af6bedb541a3919,clinic operations manager
0267a69853cee6f4,operations manager
28a633a4e565fc31,business operations manager
06aab3afbb653877,operations manager
8d7cf5ea821c2db7,strategy operations manager
beb478daa8ab0f18,operations manager
d74c1b251afeaf26,operations manager
e2711e9437ad454a,manager operations
4fafa77a5fbd1f79,manager integrator operations
61359b49216136b6,manager strategy business operations
40e67da6cfc80dec,operations manager
d8ba3a7a8e87c8a3,development operations manager
2be392496777104a,business operations manager
8ab6e85a3dcd7b70,operations manager
329ce4d27892738e,manager fraud operations
05f0fb982ca64994,manager research operations
e5fed97cbc99c08d,manager production operations
b19ff7226e571d49,customer operations manager
265cf2473c4da6cd,manager technology operations
81a42871eef68c25,operations manager
e5e739bd638ba321,operations manager
932bd0473aa124c4,business operations manager
00e6e74b8a888bc4,identity operations manager
a5e1247c5cb9c89f,operations manager
508dd1bac85ed9df,manager media operations
27423fb4e1c99dd3,manager customer operations
692b69e4f5fd0323,operations manager
5be2883aea84fe65,operations manager
48f07db34dab5a3c,operations manager
cea63559c9fa1b14,manager operations area
320df33ad52d77e6,manager infrastructure operations
8cd5e64bd1413f20,operations sustainment manager
98bd690dcf724331,manager manfacturing operations
1e2ad06850cc5f0e,branch operations manager
7321726c558fdf02,operations manager
25070ef99c6c5ffd,operations manager
9b4c9c5ddbb4cdec,field operations manager
1806a40c3a513145,operations manager
6624006c283b2abf,market operations manager
47c4accc7ea435db,business operations manager
ebee1cf5adf9de91,manager operations
a3acd4fd865e35a7,financial operations manager
0709f1fcc045b7db,manager finance operations applications
41e321655f3a60dd,business operations manager
25908df69900d42b,data operations manager
20797bda3036e0f8,manager periscope operations
99e978dfc81041ec,store operations manager
a2910a44ed5aee9f,systems operations manager
0a7a2709e005fc98,operations systems manager
0407b304d4f84ddc,services operations manager
0de8e65bb28d0ac2,business operations manager
b290b4f63cd8ead3,manager operations
60408e1bbd3283dc,operations data manager
00a1ae58fe5e4037,revenue operations manager
ff7ff764ee95da76,manager client operations
ecf265bb000481a9,client operations manager
3b1a0d3aa9b44ee2,manager payments business operations
caa5c28e1f81ce9a,operations systems manager
703c9c4fbeba58b7,operations systems manager
49c394e4d4809e7b,manager digital operations
fc27e1769a574348,ad operations manager
cda06e10c5f9076f,client operations manager
0a6612186941d511,operations manager
498743c9fd54528e,customer operations manager
c6b2f07895e71382,department operations manager
87a1aef164e24825,operations manager
03abab10aae0ad29,business operations manager
c20f13a8bda36c70,finance operations manager
0f9e62f932653def,finance operations manager
a6df65bb46fc76e2,informatics operations manager
98b0af8b37c7824a,agency operations manager
0c4eb909c64ea1fd,operations systems manager
482c6096eebc8b4b,data operations manager
a9c88cc41487ae6a,data operations manager
b2c94363f5462b30,escrow operations manager
18c886cffa85330a,manager security operations
d7ce0f0438c67739,manager financial operations
c5ebe65eb5aa2139,operations manager
3439de7e5daa4ddf,manager technology operations
e6231b0be60c2230,development operations manager
eeeb228ebe3345a6,cloud operations manager
9152ce3e77b3f578,hadoop operations manager
a37525cb30e5c522,services operations manager
0d4834791df91958,business operations manager
d17de8e670bc97d0,operations management
9f5579ebe9032264,manager security operations
631ee5df2d46efc7,retail operations manager
2b4f70dbf538b023,manager ad operations
7c2cbecbf8f116b5,crm operations manager
5e876d5ef672b64f,manager manager sales operations
99751be6feb90b76,shredder operations manager
48c7b24ba3fda4a3,process operations manager
0f9ea96ab1405f84,logistics operations manager
a123d206e662d14f,process operations manager
e4fc62aff813bab5,manager manager sales operations
90406431ae6b3153,operations manager
b59117090e72c81a,operations manager
ed4a8c002280dde1,manager operations
4f4083a7b7a2768e,operations manager hub
a2caf9c0e7810fc5,manager regulatory operations
45ad49602a266d06,operations manager trainee
b57a15d89cbc9b43,operations systems manager
10a03142e6a49324,operations manager
6c92b5581e359fee,operations manager
2af645f3cc83d46b,operations manager
9325dd1c535e1673,claims operations manager
ce28bd142fcec5d2,operations manager
3b4410a4118990aa,operations manager
7a2d8a3046affce7,customer operations manager
efb782d1967ddae4,campaign operations manager
be4d814122d1d2f1,area operations manager
