_id,cleaned_job_title
889796fb196c57b8,intellectual property litigation attorney
2b754e1b64332540,real estate accountant
1021e8fef6b32ab3,patent attorney
9d2d8f5974c796b6,patent prosecution attorney
0e70507478423a01,patent trademark attorney
da41dbccf737b015,level developer saas real estate
ff71598f5f2b05d7,patent agent
cc8c1cdf292ce781,patent agent
ce1d4afada94357d,patent agent
18447ca471ca66c7,intellectual property attorney
0a8bfeaac56b1b53,commercial real estate acquisition manager
4ecd888e8da74fe2,patent litigation attorney
e3cfc72ee6d2faeb,patent agent
0956de8ee3d4fa72,patent agent
ec35ef5e8495d7ae,commercial real estate specialist
ae9e2e44945ccfb2,intellectual property paralegal assistant
2629856f10453d9e,patent agent
9ab527c2dcb66ec4,patent agent
1865d66a7df8311a,patent agent
fdb598b134ae843e,patent attorney
f01ad28592493bf3,sap real estate finance
a366aa1c0ece9b89,patent agent
83cfe95cc0d0b7a5,intellectual property counsel
00357b9e63fc8bfb,patent agent
1870dbcc864bd767,real estate development associate
46089676ee273b4d,house patent attorney
5db9b42459072876,manager corporate real estate services
2823d943495c5111,corporate counsel real estate
afe7eb81d3909f53,patent litigation attorney
911985ffd3467a82,vp intellectual property attorney
93d839370ef36820,assistant commercial real estate manager
e43cc9eae92c1e06,intellectual property attorney
3d3cc1b327da9bb2,manager real estate
7cda2bb680bb2da7,business analyst commerical real estate
5215c5da0a6bb14a,patent prosecution attorney
d491964057357cea,manager real estate
b39ebe9c78c91f70,patent agent
9614f6103a2155f3,real property specialists
8050acd3acb8f3fa,real estate regulatory engineer
01a2c8ecd8c2635f,real estate services tech
6ee4760ada4d91c6,real estate agent
37e2e63f35bb9463,real estate investment accounting operations
c3d7800674d8132a,patent litigation attorney
acd486640f70af5b,assistant legal counsel intellectual property
107aae04b50a690d,real property agent
df66c254d90e42d2,associate director real estate facilities
5225e8ed43d23b75,patent attorney patent agent
02c54253270c0be1,patent agent
0c40dd7530db86d4,manager real estate business operations
2727cf0d423f6606,real estate specialist v
2e5c9df1c59a1edf,real estate technician specialist
2bf5142be432014a,patent agent patent counsel
129aadda85823d43,manager real estate
c4303a79e8fbe502,patent prosecution associates
42d0a2e36cd212da,litigation paralegal
c4ef4afcac1b87ff,litigation paralegal
c652c4d572e472bd,patent attorney
f646e8d52f2672f5,attorney intellectual property
076287b0781d8929,patent counsel
54c16c7577b8fd9b,patent agent
54930d07304b7a78,intellectual property
8c11e3060cc5dd06,patent attorney ex
388a880bb9b4a251,litigation paralegal
27e4b9e8e5179e32,patent attorney
f28ce76e8b9eaa0d,patent agent
6ece90626f932968,patent agent
5a10511f5bd1a4fa,intellectual property transaction counsel
94975021d6e763ba,patent counsel
6f432fc311b9bfd3,commercial defense litigation paralegal
e887c2e35ada72a1,real estate manager
c287a360b85fcaf1,real estate manager
937128776a885bb5,manager real estate planning
b6d4c4bab0ece45c,real estate manager
7504e0fd9791f190,commercial real estate development analyst
4d8345024b0c092a,real estate analyst fac
abe408d1f3e906bb,real estate associate
ebdf12847ffed128,real estate administrative assistant
a41e6542e147ee2b,real estate research assistant
76c3f0e1574e9325,real estate administrative assistant
cf135488f6baa688,commercial real estate insurance analyst
10952eb65d32e53c,real estate finance
1bc40ea32034a182,real estate store planning analyst
48f1dd457a3422ea,real estate research assistant
a44fd80b4c08cecd,real estate research assistant
5865d20d46e7309d,real estate research assistant
ccad7d2b4121f639,commercial real estate underwriter
a38af7f2019ff076,real estate lx administrator
8799e22367913fe2,real estate administrative assistant
f4ee634c59bb5f64,retail real estate market analysis
eaff50bfb44851b0,loan reo real estate analyst
de0146bba717d845,real estate asset manager
0eb50c96ff1fbfc9,pgim real estate
f24af6c65aac2ae9,commercial real estate relationship mgr
4ac8b2aa371f2304,commercial real estate associate
6c9236beea2485d5,research analyst commercial real estate
937463ee461b0065,commercial real estate evaluator
f16cad7c9b7938fe,commercial real estate credit analyst
45745341e0e1678d,permanent patent attorney patent agent
632219931b41a1b3,pr specialist real estate
415e625eec6c8172,patent agent
43b241b1aa45afbd,real estate facilities administrative assistant
93dc4a96428089a9,pr specialist real estate
5575eadecc0688c5,patent agent
7b281e5c6bcf4e53,commercial attorney
182d93055c2cc20c,patent attorney agent
05b1a750e669ebd6,patent agent
97819190d8c3279f,contracts attorney
e72fae0197ff4dd6,contracts attorney
a0429260373189b0,litigation attorney
2b974ea33f8136a0,litigation attorney
8bbd233507bc4533,contracts attorney
0c445a924f206efc,contracts attorney
a078a969813bdf6d,adjuster property casualty claims
d275c0ce70863dfc,insurance agent
c0bf8cc6cdbbbf71,finance director real estate
376e7d9a568ad728,insurance agent
f1aa6df5d9168c63,adjuster property casualty claims
b0e836b54811ac35,property claims adjuster business lines
35c48ca8154eedeb,insurance agent
3b0a6f002f052178,insurance agent
2e25957345492842,commercial real estate process manager
98afb56c95765fb0,insurance agent
99e1577dc79f9d38,property claims adjuster business lines
061726e60fb22399,real estate manager
4de5a44535116522,commercial real estate transaction manager
509d05668582c6a8,insurance agent
aff82dc547ffac8a,property casualty claims adjuster
6a2c48e972151d8e,insurance agent
63a4a609876ea89b,real estate facilities manager
6f8940ff409c2f10,property claims adjuster
967de502314f3b33,adjuster property casualty claims
831404687d9f85ce,adjuster property casualty claims
959b7ffd1ce51d4e,property adjuster
681ceef3152349c8,real estate specialist
d4fc7b55c793eb9b,leasing agent
b5549725e8ef3d67,product designer real estate design
279cd876d7ac6001,real estate services administrator
09570d10c46bd8c7,real estate paralegal
6fce565cd01b6932,real estate services administrator
438b480fb16990bd,real estate lending systems administrator
965092ac01573bb8,real estate office admin
e78040521215cd85,real estate administrator
e0463c6841a4082c,administrative assistant real estate experienced
197aa9a79bd3e0b6,real estate director operations
e32f23528c13cf47,real estate manager
e34cb84685f417ce,executive administrator real estate
b29bdca5945c6f43,personal property appraiser
af19e181c65aa36a,director real estate asset management
d418c05116445617,real estate transaction coordinator sc
be24e9b91c433a15,real estate services administrator
dc2af4947775163c,real estate technology
296ab95d1314aab0,real estate transaction coordinator
aa445456276bf77f,real estate paralegal contracts administrator
7b9981010dab307d,coordinator real estate compliance
c337f497cdff2825,insurance agent
61da2e9ad8d368e1,commercial real estate property administrator
37088e24e0edbda7,commercial real estate property administrator
54b710420ade3af8,real estate services administrator
165b90456c99dcf0,real estate services administrator
ade4389c9dc76054,estate investigator
1ab212d263a0c13c,paralegal intellectual property administrator
30bf2f45945d926a,real estate purchasing administrator detroit
9e91ee7c7c6a050e,real estate services administrator
d8328cfbf18801e8,real estate services administrator
d62a572da6dea497,real estate services administrator
851961b36e647b0a,real estate services administrator
fe6e16b550588a43,real estate services administrator
2e4dca3c5bec6478,real estate services administrator
a7b23bc71ba765ec,real estate services administrator
cda9a88e9e4294da,real estate services administrator
e942f1967ceee6ea,real estate loan servicing manager
6cd0f200d6251f87,real estate services administrator
f893693639d4f724,real estate agent
3cb3c5ae9405460d,real estate lease administrator
794bea340ac84882,real estate loan officer
45b63c096b387f58,real estate agent
1197b9a24e2d5ccf,real estate supervisor fund accounting
ef1817b53639f4e3,litigation paralegal
985d837d03b3a37d,real estate services administrator
8c7b43b3c09bfd6a,real estate office operations manager
c92ea5ccb6620adc,real estate administrator
f30ffa593f51bc57,litigation attorney
4d430202af1053ae,real estate team administrator manager
3b612c48592ec570,real estate services administrator
b013988fe213fde2,real estate office manager
55e4f00059ec4bbb,real estate services administrator
3dfc885017ebe757,real estate leasing manager
5f5345ecb51db891,litigation paralegal
06ebe29d033c5f64,real estate services administrator
6a1e27f206d604f2,real estate admin assistant
42509113fa6495e0,litigation paralegal
b45c71ede4b51ead,paralegal intellectual property administrator
ade82bf69f7eb826,real estate executive administrator
47e6c19cde22b111,commercial real estate administrator
2703464d1ae8b84d,real estate
bbdbf601df750b16,corporate real estate administrator
02717e55a072c2d8,commercial real estate
70c3f7ab35f84d89,real estate administrator
58f824235ec348ab,real estate
dea70565ca708705,real estate administrative assistant
747a8f9183278329,real estate office administrator
83d3c8b1f28728f7,director real estate development
6004ecfbce0c2c3d,attorney intellectual property
3d2388c8d559c381,attorney intellectual property
650eb8e8e303dbd9,real estate regulatory engineer
5252e216d906e50b,program manager real estate systems
1d85f150604981e4,real estate acquisition representative
b17aa821b2ef9d2c,global real estate director engineering
2cb834af82d4048a,network real estate specialist developer
168465f38da84d6f,associate real estate project manager
18d187ae6b16ef10,property preservation
71a673f7ef4ede92,associate director real estate
