"Rolling+Meadows,+IL",125
"Aurora,+IL",125
"Southlake,+TX",124
"Provo,+UT",124
"College+Park,+MD",124
"Bala-Cynwyd,+PA",124
"Campbell,+CA",123
"Coppell,+TX",123
"Tewksbury,+MA",123
"Maitland,+FL",122
"Cypress,+CA",121
"Buffalo+Grove,+IL",121
"Fullerton,+CA",121
"Lake+Forest,+IL",121
"Newtown+Square,+PA",121
"Fort+Mill,+SC",120
"Columbus,+IN",119
"Huntington+Beach,+CA",119
"Sugar+Land,+TX",119
"Lanham,+MD",117
"Warner+Robins,+GA",117
"Hunt+Valley,+MD",116
"Camden,+NJ",116
"Lincolnshire,+IL",116
"Owings+Mills,+MD",115
"Clayton,+MO",115
"Camp+Hill,+PA",115
"Maryland+Heights,+MO",115
"Fort+Myers,+FL",114
"Township+of+Warren,+NJ",114
"Morristown,+NJ",113
"Dublin,+CA",113
"Watertown,+MA",112
"Chelmsford,+MA",112
"Hopkinton,+MA",112
"Elgin,+IL",111
"Miramar,+FL",110
"Brea,+CA",109
"Allen,+TX",109
"Novato,+CA",109
"Gardena,+CA",108
"North+Reading,+MA",108
"Stafford,+VA",108
"Iowa+City,+IA",108
"Chevy+Chase,+MD",108
"Bethlehem,+PA",108
"Maple+Grove,+MN",107
"Job,+WV",107
"Long+Island+City,+NY",106
"Yonkers,+NY",106
"East+Palo+Alto,+CA",105
"Largo,+FL",105
"Hanscom+AFB,+MA",104
"Twinsburg,+OH",104
"San+Leandro,+CA",104
"Hawthorne,+CA",104
"Wilsonville,+OR",102
"Coraopolis,+PA",102
"Norwood,+MA",102
"Rosemont,+IL",102
"Englewood+Cliffs,+NJ",102
"Greenwich,+CT",101
"Pennington,+NJ",101
"Middleton,+WI",100
"Toledo,+OH",100
"Champaign,+IL",100
"Radnor,+PA",100
"Walnut+Creek,+CA",99
"Basking+Ridge,+NJ",99
"Sandy,+UT",98
"Crystal+City,+VA",97
"Santa+Fe,+NM",97
"Elk+Grove+Village,+IL",97
"Hoffman+Estates,+IL",96
"Woodlawn,+MD",96
"Evendale,+OH",96
"Lake+County,+IL",95
"Santa+Cruz,+CA",95
"Bradenton,+FL",95
"Centreville,+VA",95
"Schenectady,+NY",94
"Tualatin,+OR",94
"Racine,+WI",94
"Dallas-Fort+Worth,+TX",94
"Loveland,+CO",94
"Concord,+NH",93
"Richfield,+MN",93
"Cranberry+Township,+PA",93
"Summit,+NJ",93
"Peoria,+IL",92
"Itasca,+IL",92
"Rio+Rancho,+NM",92
"Mentor,+OH",92
"Greenville,+NC",91
"Altamonte+Springs,+FL",91
"Sterling+Heights,+MI",91
"Asheville,+NC",90
"Bowie,+MD",90
"University+Park,+PA",90
"Purchase,+NY",90
"Tukwila,+WA",89
"Roswell,+GA",89
"Lawrenceville,+GA",89
"Hauppauge,+NY",89
"Lorton,+VA",88
"Tustin,+CA",88
"Redstone+Arsenal,+AL",87
"Glenview,+IL",87
"Northville,+MI",87
"Belmont,+CA",87
"Neenah,+WI",87
"Blue+Bell,+PA",86
"Solon,+OH",86
"Bloomfield,+CT",85
"La+Jolla,+CA",85
"Roseland,+NJ",85
"Wilton,+CT",85
"Reading,+PA",84
"Arlington+Heights,+IL",84
"Suitland,+MD",84
"Trenton,+NJ",84
"Westlake,+OH",84
"Beltsville,+MD",83
"Grapevine,+TX",83
"Schriever+AFB,+CO",83
"Eglin+AFB,+FL",83
"Lakeland,+FL",83
"Woonsocket,+RI",83
"Manhattan+Beach,+CA",83
"Middletown,+CT",83
"Holmdel,+NJ",82
"Los+Altos,+CA",81
"Canton,+OH",81
"Folsom,+CA",80
"Industry,+CA",80
"Iselin,+NJ",80
"Hollywood,+CA",80
"Windsor+Locks,+CT",80
"Midland,+TX",80
"Lombard,+IL",80
"Portsmouth,+VA",80
"Vernon+Hills,+IL",80
"West+Chester,+OH",79
"Beverly,+MA",79
"Buena+Park,+CA",79
"Langley+AFB,+VA",79
"Wauwatosa,+WI",78
"Weehawken,+NJ",78
"State+College,+PA",78
"High+Point,+NC",78
"Sarasota,+FL",78
"Malibu,+CA",78
"Westford,+MA",77
"Midvale,+UT",77
"Towson,+MD",77
"Newtown,+PA",77
"East+Lansing,+MI",76
"O'Fallon,+IL",76
"Burr+Ridge,+IL",76
"Santa+Fe+Springs,+CA",76
"Wellesley,+MA",75
"Newport,+RI",75
"Holland,+MI",75
"Shakopee,+MN",75
"Thousand+Oaks,+CA",75
"Doral,+FL",74
"Danbury,+CT",74
"Danvers,+MA",74
"Ridgefield+Park,+NJ",74
"Raleigh-Durham,+NC",74
"Suffolk,+VA",74
"Rochester+Hills,+MI",74
